host_id,longitude,room_type,minimum_nights,calculated_host_listings_count,availability_365,price
143400845.0,-73.91511,1.0,5.0,1.0,11.0,100
9299046.0,-74.00419,0.0,5.0,1.0,25.0,120
164886138.0,-73.95229,0.0,2.0,11.0,365.0,69
13530279.0,-73.99023,0.0,3.0,1.0,0.0,100
3568330.0,-73.93502,0.0,9.0,1.0,10.0,85
271928929.0,-73.99318,1.0,1.0,1.0,98.0,75
16532782.0,-73.97172,1.0,6.0,1.0,0.0,160
232622663.0,-73.94841,0.0,2.0,2.0,0.0,39
12260878.0,-73.9144,1.0,2.0,1.0,0.0,280
67345821.0,-73.94943,1.0,1.0,1.0,19.0,33
270029540.0,-73.94823,0.0,1.0,1.0,256.0,99
150044472.0,-73.98265,1.0,2.0,2.0,0.0,159
511993.0,-73.95728,0.0,4.0,1.0,303.0,60
255990804.0,-73.94616,1.0,2.0,1.0,251.0,220
42237462.0,-73.9457,1.0,6.0,1.0,0.0,78
270849897.0,-73.94323,0.0,1.0,2.0,90.0,70
218460622.0,-73.94707,0.0,10.0,1.0,48.0,55
11306615.0,-74.0004,0.0,2.0,2.0,50.0,155
181074926.0,-73.99827,0.0,1.0,3.0,348.0,110
9320996.0,-73.97978,1.0,3.0,1.0,0.0,150
9285643.0,-73.96294,1.0,5.0,1.0,0.0,150
51829088.0,-73.88906,1.0,1.0,1.0,0.0,139
103158392.0,-73.97932,0.0,3.0,1.0,137.0,115
81066021.0,-73.94573,0.0,3.0,2.0,307.0,67
95939781.0,-73.97365,1.0,1.0,1.0,0.0,249
26784906.0,-73.91931,1.0,2.0,1.0,0.0,250
2381030.0,-73.97048,1.0,3.0,1.0,0.0,1200
144857346.0,-73.99381,0.0,1.0,3.0,56.0,111
8280182.0,-73.93664,0.0,2.0,1.0,365.0,300
205031545.0,-73.96675,1.0,3.0,49.0,196.0,699
90748448.0,-73.95489,0.0,2.0,1.0,0.0,85
263504959.0,-73.86431,0.0,1.0,8.0,352.0,37
195683584.0,-73.94916,1.0,2.0,1.0,291.0,125
166862866.0,-73.9226,1.0,1.0,1.0,82.0,148
264478123.0,-73.99985,0.0,1.0,4.0,293.0,100
26959668.0,-73.97397,1.0,3.0,1.0,0.0,125
13743148.0,-73.93858,0.0,1.0,1.0,310.0,65
30801953.0,-73.97997,1.0,2.0,1.0,0.0,169
92451.0,-73.96644,1.0,4.0,1.0,0.0,200
3867848.0,-73.91128,0.0,1.0,1.0,165.0,150
49132405.0,-73.93291,0.0,2.0,1.0,21.0,140
3246916.0,-73.93301,1.0,3.0,1.0,0.0,250
9864136.0,-73.91374,0.0,1.0,26.0,365.0,50
34160620.0,-73.94677,0.0,1.0,2.0,0.0,70
7065271.0,-73.98542,1.0,10.0,1.0,31.0,260
140488110.0,-73.96081,0.0,2.0,1.0,0.0,60
8278521.0,-74.00984,1.0,1.0,1.0,345.0,750
27559992.0,-73.96918,1.0,2.0,1.0,28.0,158
148787736.0,-73.9919,1.0,1.0,2.0,93.0,115
49262827.0,-73.98817,1.0,2.0,1.0,1.0,115
23970798.0,-73.98711,0.0,14.0,1.0,0.0,52
6900870.0,-73.96782,0.0,2.0,1.0,0.0,75
22992959.0,-73.92777,0.0,2.0,1.0,0.0,80
138349238.0,-73.96076,0.0,1.0,1.0,365.0,1350
2559886.0,-73.98849,1.0,4.0,1.0,0.0,130
79501489.0,-73.9846,1.0,1.0,1.0,0.0,177
259796664.0,-73.93703,1.0,1.0,10.0,341.0,299
6787261.0,-73.95563,0.0,2.0,2.0,0.0,66
73211393.0,-73.93258,1.0,2.0,1.0,364.0,350
1632633.0,-73.94193,1.0,2.0,1.0,8.0,120
44358777.0,-73.9599,0.0,2.0,1.0,0.0,67
914386.0,-73.9137,1.0,2.0,2.0,139.0,99
258795923.0,-73.98546,1.0,3.0,1.0,167.0,129
73425483.0,-73.93992,0.0,2.0,6.0,308.0,75
65942440.0,-73.9868,2.0,1.0,1.0,0.0,50
49170998.0,-73.92168,0.0,7.0,1.0,0.0,60
146275359.0,-73.75141,0.0,3.0,3.0,352.0,42
220322871.0,-73.95716,2.0,1.0,1.0,365.0,75
67349249.0,-73.98152,1.0,2.0,4.0,243.0,398
21327210.0,-74.0276,1.0,14.0,2.0,33.0,130
1568951.0,-73.94603,1.0,3.0,1.0,0.0,80
237474824.0,-73.9843,1.0,5.0,1.0,28.0,45
81673810.0,-73.99092,1.0,4.0,1.0,0.0,170
14768609.0,-73.97112,1.0,4.0,1.0,15.0,285
209758777.0,-73.98337,0.0,1.0,2.0,29.0,145
21207.0,-73.95718,1.0,3.0,1.0,0.0,299
25752230.0,-73.91834,0.0,2.0,1.0,0.0,69
240141402.0,-73.97622,1.0,4.0,1.0,26.0,145
253925102.0,-73.97154,0.0,3.0,1.0,96.0,600
1304710.0,-73.98525,1.0,7.0,1.0,364.0,379
257623201.0,-73.94578,1.0,1.0,1.0,149.0,75
116027328.0,-73.88278,0.0,1.0,1.0,45.0,45
13262918.0,-73.9564,1.0,2.0,3.0,106.0,225
12554853.0,-73.96887,1.0,1.0,1.0,0.0,75
8415945.0,-74.00195,1.0,3.0,1.0,169.0,157
13859188.0,-73.97822,1.0,2.0,1.0,0.0,200
30852228.0,-73.82333,1.0,1.0,1.0,0.0,120
1144452.0,-74.00047,0.0,3.0,1.0,37.0,12
3169815.0,-73.9886,1.0,1.0,1.0,253.0,350
248654228.0,-73.88163,0.0,1.0,4.0,150.0,35
9372363.0,-73.96065,0.0,2.0,2.0,321.0,65
76232256.0,-73.95361,0.0,3.0,1.0,221.0,99
127345864.0,-73.93224,0.0,7.0,4.0,29.0,38
5525273.0,-73.95582,1.0,3.0,1.0,364.0,399
2088995.0,-73.95513,1.0,2.0,1.0,0.0,70
253637076.0,-74.00084,1.0,2.0,1.0,66.0,162
3247267.0,-73.95444,0.0,1.0,1.0,70.0,70
7665324.0,-73.99169,1.0,2.0,2.0,46.0,151
85316652.0,-73.91403,0.0,2.0,1.0,0.0,95
43902262.0,-73.93877,0.0,3.0,1.0,68.0,65
8822878.0,-73.97987,1.0,2.0,1.0,84.0,250
138785704.0,-73.93471,1.0,2.0,1.0,94.0,150
17689167.0,-73.98451,1.0,3.0,1.0,40.0,342
6669178.0,-73.94164,0.0,3.0,1.0,3.0,80
204786430.0,-73.90853,0.0,7.0,2.0,0.0,53
41099363.0,-73.97671,0.0,4.0,3.0,114.0,230
9346894.0,-73.89374,0.0,1.0,2.0,361.0,65
142455925.0,-73.95419,1.0,3.0,1.0,0.0,118
6470443.0,-73.9855,1.0,7.0,1.0,184.0,199
20417436.0,-73.98165,0.0,4.0,1.0,0.0,90
37441611.0,-73.9738,1.0,2.0,1.0,258.0,330
1822420.0,-73.96515,1.0,1.0,1.0,0.0,120
158974584.0,-73.98764,1.0,5.0,1.0,0.0,125
22760867.0,-73.9266,1.0,2.0,1.0,0.0,200
212526912.0,-73.8837,0.0,2.0,2.0,325.0,60
2024924.0,-73.98079,0.0,7.0,2.0,333.0,65
6194487.0,-73.90586,0.0,1.0,3.0,308.0,79
65590212.0,-73.9846,1.0,2.0,1.0,0.0,150
19909972.0,-73.99848,0.0,2.0,1.0,3.0,160
25168888.0,-73.95773,0.0,4.0,3.0,196.0,65
119592255.0,-73.78196,0.0,1.0,2.0,365.0,50
211549023.0,-73.9868,1.0,2.0,13.0,259.0,260
5144567.0,-74.00755,0.0,7.0,13.0,358.0,169
109507109.0,-73.83447,0.0,2.0,1.0,51.0,60
34607882.0,-73.9427,1.0,14.0,1.0,0.0,115
58390724.0,-73.95746,1.0,2.0,1.0,165.0,140
8375500.0,-73.94328,0.0,2.0,1.0,0.0,46
953375.0,-73.98218,1.0,5.0,1.0,0.0,135
2354167.0,-74.0018,2.0,2.0,1.0,0.0,195
24840863.0,-73.92945,1.0,1.0,1.0,0.0,95
10457486.0,-73.92417,0.0,1.0,1.0,106.0,47
49742862.0,-73.95829,0.0,2.0,2.0,0.0,160
23526253.0,-73.91879,0.0,15.0,1.0,0.0,30
179416315.0,-73.91189,0.0,2.0,2.0,156.0,60
6893861.0,-73.93785,1.0,3.0,1.0,174.0,181
115136074.0,-73.74882,0.0,2.0,3.0,85.0,147
36576422.0,-73.83367,1.0,2.0,1.0,89.0,150
5720429.0,-73.98192,1.0,1.0,1.0,67.0,325
271925782.0,-73.90796,2.0,1.0,1.0,72.0,35
14396470.0,-74.00076,1.0,3.0,1.0,0.0,150
6025804.0,-73.9289,0.0,1.0,1.0,0.0,29
7710878.0,-73.9456,1.0,3.0,1.0,0.0,163
5025046.0,-73.98911,0.0,2.0,1.0,63.0,85
40140854.0,-73.87981,0.0,1.0,1.0,0.0,60
30797242.0,-73.98895,0.0,3.0,1.0,21.0,75
70419222.0,-73.97836,1.0,3.0,1.0,0.0,180
6109032.0,-73.95921,1.0,3.0,1.0,0.0,104
18824752.0,-73.95378,0.0,3.0,1.0,20.0,70
90765758.0,-74.01786,0.0,3.0,1.0,3.0,58
12986134.0,-73.91516,1.0,3.0,1.0,334.0,150
5751765.0,-73.94113,0.0,2.0,2.0,323.0,82
224867349.0,-73.9799,1.0,3.0,1.0,261.0,400
5564276.0,-73.95646,0.0,1.0,1.0,0.0,75
157728550.0,-73.94383,0.0,1.0,2.0,365.0,150
29452212.0,-73.95668,1.0,7.0,1.0,0.0,120
10337544.0,-73.97285,0.0,1.0,1.0,0.0,105
57862648.0,-73.89088,0.0,1.0,1.0,88.0,60
25840204.0,-73.95165,1.0,3.0,1.0,234.0,150
10148113.0,-73.94767,0.0,2.0,1.0,0.0,70
54235059.0,-73.95321,1.0,1.0,1.0,0.0,195
186084.0,-73.99503,1.0,4.0,2.0,265.0,250
9831905.0,-73.95772,1.0,7.0,1.0,0.0,230
4852748.0,-73.96131,1.0,2.0,6.0,358.0,195
2757243.0,-73.99337,1.0,2.0,1.0,4.0,230
9234456.0,-73.93577,0.0,3.0,2.0,0.0,80
9917136.0,-73.92363,0.0,1.0,3.0,67.0,40
7913732.0,-73.93764,1.0,3.0,1.0,7.0,240
231959634.0,-73.92942,0.0,1.0,2.0,25.0,45
12972780.0,-73.91783,0.0,1.0,2.0,0.0,100
150773114.0,-73.8761,1.0,1.0,1.0,174.0,86
4471200.0,-73.90034,0.0,2.0,1.0,0.0,40
10004299.0,-73.97231,0.0,2.0,1.0,0.0,80
2316542.0,-73.9376,1.0,3.0,1.0,220.0,100
24374791.0,-73.95236,1.0,4.0,2.0,0.0,90
83811169.0,-73.96202,0.0,2.0,1.0,355.0,49
9030453.0,-73.94456,0.0,5.0,2.0,305.0,71
2305944.0,-73.94532,1.0,5.0,1.0,0.0,79
248856446.0,-73.80181,0.0,1.0,1.0,179.0,50
6270968.0,-73.94067,0.0,3.0,2.0,320.0,43
122551862.0,-73.94465,0.0,2.0,2.0,8.0,50
225748084.0,-73.95573,1.0,7.0,1.0,0.0,140
3158364.0,-73.92526,0.0,5.0,4.0,250.0,45
228571016.0,-73.95144,0.0,2.0,2.0,89.0,190
27378293.0,-73.94706,0.0,1.0,3.0,325.0,86
86408170.0,-73.99825,0.0,1.0,1.0,0.0,120
2886359.0,-73.91618,0.0,1.0,2.0,13.0,54
41878998.0,-73.98595,0.0,3.0,1.0,5.0,90
143052745.0,-73.91977,0.0,1.0,4.0,51.0,40
2939479.0,-73.95294,0.0,3.0,1.0,23.0,125
94219511.0,-73.95781,0.0,3.0,2.0,0.0,70
62829649.0,-73.9895,1.0,2.0,1.0,170.0,275
2695451.0,-74.00387,0.0,1.0,2.0,28.0,82
187822288.0,-73.87132,0.0,1.0,5.0,278.0,49
52876917.0,-73.95476,0.0,2.0,1.0,0.0,50
2750745.0,-73.95947,1.0,2.0,1.0,0.0,120
73592174.0,-73.95803,0.0,1.0,1.0,84.0,40
2780717.0,-73.92078,1.0,4.0,1.0,98.0,95
4757826.0,-73.9458,1.0,2.0,1.0,1.0,115
344035.0,-73.97118,0.0,1.0,13.0,293.0,60
236018119.0,-73.73843,1.0,1.0,3.0,0.0,175
54228655.0,-73.96613,1.0,6.0,1.0,200.0,195
53884572.0,-73.93262,0.0,5.0,1.0,342.0,45
2537981.0,-73.92898,0.0,3.0,1.0,105.0,78
28740462.0,-73.99078,0.0,1.0,1.0,63.0,40
42436366.0,-73.97298,0.0,1.0,1.0,0.0,200
8358654.0,-73.95522,0.0,2.0,1.0,0.0,75
264514482.0,-73.92412,1.0,4.0,1.0,5.0,100
17171419.0,-73.9287,0.0,4.0,2.0,12.0,39
71838636.0,-73.99228,1.0,5.0,1.0,87.0,300
176436884.0,-73.99433,1.0,2.0,1.0,112.0,199
3699846.0,-74.00999,0.0,5.0,1.0,95.0,197
4051711.0,-74.0017,1.0,1.0,1.0,0.0,210
103411445.0,-73.94578,0.0,2.0,1.0,60.0,59
159936.0,-73.91142,0.0,1.0,1.0,0.0,45
249708372.0,-73.92949,1.0,3.0,1.0,296.0,100
257019090.0,-73.9784,1.0,4.0,1.0,0.0,150
104913801.0,-73.94232,0.0,2.0,2.0,54.0,45
3752933.0,-74.01178,0.0,2.0,1.0,59.0,85
51838759.0,-73.9632,0.0,2.0,1.0,77.0,99
7339760.0,-73.93952,1.0,2.0,1.0,0.0,130
154258141.0,-73.91493,0.0,2.0,10.0,360.0,75
246173897.0,-73.99082,1.0,2.0,1.0,33.0,150
251229393.0,-73.93289,1.0,1.0,2.0,95.0,129
91268177.0,-74.00601,1.0,3.0,4.0,179.0,447
37239193.0,-73.99902,1.0,2.0,1.0,0.0,199
143555322.0,-73.80145,0.0,1.0,1.0,0.0,50
258376648.0,-73.9792,1.0,6.0,1.0,57.0,299
241035874.0,-73.93826,0.0,2.0,1.0,355.0,60
4969033.0,-73.90872,1.0,3.0,1.0,0.0,90
4083145.0,-73.97009,0.0,10.0,1.0,0.0,90
273519401.0,-73.98797,1.0,1.0,1.0,168.0,299
1766929.0,-73.95832,1.0,4.0,1.0,0.0,154
5828974.0,-73.95312,1.0,6.0,1.0,0.0,150
33889947.0,-74.00344,1.0,2.0,1.0,0.0,200
271336460.0,-73.88081,2.0,7.0,1.0,365.0,200
20278196.0,-73.92656,0.0,2.0,3.0,364.0,81
10307134.0,-74.00012,0.0,1.0,2.0,67.0,110
16677326.0,-73.99593,0.0,1.0,12.0,362.0,85
285637.0,-73.95527,1.0,2.0,1.0,0.0,150
3499548.0,-73.99338,0.0,3.0,1.0,293.0,130
4365662.0,-73.96696,0.0,2.0,1.0,130.0,54
56284.0,-73.98074,1.0,7.0,1.0,257.0,200
125204273.0,-73.94684,0.0,3.0,1.0,0.0,100
80782387.0,-73.98443,1.0,3.0,1.0,0.0,300
2622041.0,-73.91684,1.0,2.0,1.0,15.0,135
139296591.0,-73.94579,0.0,3.0,1.0,344.0,120
215884830.0,-74.00403,0.0,1.0,4.0,327.0,50
131783806.0,-73.93804,0.0,2.0,1.0,0.0,45
61678511.0,-73.94841,0.0,3.0,1.0,11.0,55
3360618.0,-73.93993,0.0,2.0,3.0,15.0,59
278713.0,-74.00454,1.0,3.0,1.0,0.0,350
37076121.0,-73.92286,0.0,2.0,1.0,0.0,50
134218386.0,-73.76937,1.0,4.0,1.0,215.0,200
48684597.0,-73.89586,0.0,1.0,4.0,233.0,50
183633639.0,-73.83368,1.0,1.0,1.0,347.0,138
192587955.0,-73.92899,0.0,1.0,1.0,39.0,70
5758215.0,-74.00361,0.0,3.0,1.0,173.0,350
9638257.0,-73.98755,0.0,4.0,1.0,33.0,85
163169045.0,-74.21238,1.0,2.0,1.0,66.0,85
72377141.0,-73.96752,0.0,7.0,3.0,0.0,70
138741275.0,-73.98208,1.0,3.0,1.0,232.0,220
21468915.0,-73.92783,1.0,1.0,1.0,0.0,80
3102648.0,-73.95951,1.0,4.0,1.0,29.0,125
11309985.0,-73.96678,0.0,2.0,2.0,0.0,50
35927005.0,-74.00596,2.0,1.0,10.0,352.0,35
3848874.0,-73.92054,1.0,4.0,1.0,0.0,180
53972872.0,-73.94094,0.0,1.0,1.0,0.0,50
247649713.0,-73.96493,1.0,1.0,1.0,5.0,199
13148521.0,-73.97195,1.0,4.0,1.0,0.0,200
19866189.0,-73.79503,0.0,1.0,5.0,364.0,95
4514578.0,-73.88409,1.0,4.0,1.0,0.0,45
106977720.0,-73.99692,0.0,2.0,1.0,0.0,50
45082547.0,-73.98907,1.0,2.0,1.0,0.0,120
48328095.0,-73.96681,1.0,6.0,1.0,42.0,82
151810361.0,-73.81976,0.0,1.0,6.0,90.0,99
6924461.0,-73.91429,0.0,2.0,1.0,68.0,80
2640056.0,-74.00048,1.0,4.0,1.0,0.0,225
193725343.0,-73.95855,0.0,1.0,1.0,44.0,63
12876904.0,-73.95318,0.0,2.0,1.0,0.0,125
4374828.0,-73.96715,1.0,3.0,1.0,0.0,110
21751476.0,-73.90579,0.0,1.0,1.0,66.0,72
35664937.0,-73.98906,0.0,1.0,1.0,0.0,65
251640733.0,-73.86108,1.0,10.0,1.0,178.0,200
38153613.0,-73.81562,0.0,4.0,1.0,90.0,350
127080164.0,-73.83191,0.0,2.0,1.0,0.0,100
23039272.0,-73.95477,0.0,1.0,1.0,0.0,51
73764539.0,-73.9368,1.0,2.0,1.0,0.0,99
84737060.0,-73.99078,1.0,3.0,1.0,18.0,119
267223765.0,-73.96061,0.0,1.0,3.0,342.0,50
22189723.0,-73.91155,0.0,2.0,2.0,303.0,49
4205261.0,-73.9676,1.0,2.0,2.0,100.0,104
203123198.0,-73.93244,1.0,2.0,1.0,145.0,149
45632792.0,-73.97697,0.0,1.0,2.0,0.0,80
127740507.0,-73.94181,0.0,2.0,2.0,0.0,65
133972085.0,-73.98259,0.0,4.0,3.0,157.0,155
225913497.0,-73.90755,0.0,3.0,1.0,0.0,28
22716889.0,-73.91566,0.0,1.0,1.0,0.0,46
200461550.0,-73.92809,0.0,2.0,1.0,255.0,65
2974643.0,-74.00464,1.0,7.0,1.0,365.0,500
2863689.0,-73.96349,0.0,8.0,1.0,0.0,70
3129709.0,-73.96951,1.0,2.0,1.0,5.0,165
25116430.0,-73.95263,1.0,1.0,1.0,63.0,140
20792304.0,-73.95044,0.0,2.0,1.0,0.0,79
7290581.0,-73.96694,1.0,2.0,1.0,0.0,150
3158530.0,-74.00191,1.0,4.0,1.0,172.0,225
1722490.0,-73.95528,1.0,5.0,1.0,0.0,150
13617520.0,-73.96934,2.0,5.0,1.0,0.0,40
39943241.0,-73.99704,1.0,3.0,1.0,33.0,260
19052001.0,-73.99054,0.0,2.0,1.0,0.0,80
254189342.0,-73.99544,1.0,4.0,1.0,228.0,200
44593150.0,-74.00621,1.0,1.0,1.0,0.0,150
11774035.0,-73.98347,1.0,3.0,1.0,346.0,200
261761196.0,-73.98272,0.0,1.0,8.0,321.0,100
10406276.0,-73.93098,0.0,3.0,1.0,0.0,42
79231531.0,-73.97795,1.0,4.0,1.0,0.0,200
32162495.0,-74.09099,1.0,1.0,3.0,171.0,199
109667882.0,-73.9805,0.0,2.0,1.0,88.0,80
100202479.0,-73.92864,1.0,3.0,1.0,25.0,100
151812737.0,-73.89302,1.0,2.0,1.0,358.0,139
21328739.0,-73.9792,1.0,7.0,1.0,91.0,220
64821734.0,-73.96219,1.0,2.0,1.0,35.0,150
7534128.0,-73.98705,1.0,1.0,1.0,0.0,450
49037454.0,-73.99813,1.0,5.0,1.0,4.0,150
10659007.0,-73.94356,0.0,2.0,1.0,0.0,110
9130040.0,-73.93436,0.0,1.0,6.0,365.0,89
23033819.0,-73.95398,0.0,2.0,1.0,0.0,75
71321195.0,-73.99475,1.0,1.0,1.0,0.0,225
1708956.0,-73.96897,1.0,2.0,1.0,30.0,450
4152484.0,-73.96005,0.0,1.0,1.0,20.0,72
140433148.0,-73.91323,2.0,3.0,3.0,104.0,43
39648442.0,-73.8084,0.0,1.0,2.0,355.0,65
192740917.0,-73.94239,1.0,7.0,1.0,189.0,120
2233850.0,-73.94847,1.0,2.0,1.0,0.0,100
51338091.0,-73.93827,1.0,7.0,1.0,280.0,130
225913271.0,-74.00261,1.0,3.0,1.0,170.0,170
21099366.0,-73.96025,1.0,4.0,1.0,0.0,150
12351216.0,-73.98414,0.0,4.0,1.0,235.0,130
272485928.0,-74.00465,1.0,3.0,1.0,179.0,600
160643378.0,-73.92612,0.0,2.0,1.0,0.0,75
264043510.0,-73.76324,0.0,2.0,6.0,365.0,41
10002513.0,-73.97974,1.0,3.0,1.0,0.0,159
139329404.0,-73.95167,1.0,1.0,1.0,0.0,126
252646618.0,-73.90981,0.0,1.0,2.0,310.0,110
15106211.0,-73.98899,1.0,5.0,1.0,16.0,150
13416818.0,-73.95695,0.0,2.0,3.0,0.0,65
56793.0,-73.94413,0.0,6.0,1.0,100.0,50
37188098.0,-73.92615,0.0,2.0,2.0,177.0,85
251318098.0,-73.97954,1.0,2.0,1.0,0.0,295
208955733.0,-73.92013,0.0,1.0,4.0,365.0,90
38076944.0,-73.98784,0.0,3.0,1.0,0.0,90
139096564.0,-73.9055,0.0,1.0,1.0,0.0,45
78218328.0,-73.94636,0.0,6.0,1.0,0.0,50
121842697.0,-73.93814,1.0,5.0,1.0,96.0,200
6486116.0,-73.94846,2.0,1.0,4.0,103.0,69
5828830.0,-73.76454,0.0,7.0,2.0,0.0,50
14416238.0,-73.94197,1.0,4.0,1.0,0.0,125
25498509.0,-73.96464,1.0,1.0,1.0,6.0,100
75310656.0,-73.98038,1.0,7.0,1.0,0.0,203
793620.0,-73.94303,0.0,2.0,1.0,222.0,75
47399155.0,-74.00866,0.0,1.0,1.0,0.0,100
13454974.0,-73.98042,1.0,2.0,1.0,88.0,175
214347105.0,-73.96736,1.0,3.0,8.0,316.0,370
14733148.0,-73.99115,1.0,4.0,1.0,365.0,860
3856750.0,-73.98313,0.0,5.0,2.0,0.0,60
48712266.0,-73.94488,1.0,5.0,2.0,212.0,165
49167534.0,-73.95822,1.0,2.0,1.0,0.0,175
18260299.0,-73.90741,0.0,4.0,6.0,29.0,37
4887492.0,-74.00817,0.0,3.0,2.0,90.0,150
4120523.0,-73.9348,1.0,2.0,2.0,2.0,149
13102999.0,-73.94257,1.0,3.0,1.0,0.0,108
63312104.0,-73.81868,0.0,1.0,6.0,340.0,55
2286611.0,-73.98479,1.0,3.0,1.0,0.0,195
238959309.0,-73.89522,0.0,2.0,1.0,179.0,100
178636681.0,-73.95895,1.0,3.0,1.0,90.0,110
259468466.0,-73.98755,0.0,4.0,2.0,182.0,89
1720151.0,-73.94275,1.0,2.0,2.0,364.0,315
109016966.0,-73.94956,0.0,1.0,1.0,244.0,50
15413542.0,-73.92128,0.0,1.0,1.0,81.0,85
256911412.0,-73.9369,1.0,4.0,1.0,27.0,101
424343.0,-73.928,1.0,3.0,1.0,0.0,85
5369287.0,-73.96722,0.0,1.0,1.0,188.0,130
110058188.0,-73.82672,0.0,1.0,1.0,347.0,57
35029020.0,-73.92967,1.0,7.0,1.0,0.0,90
120245209.0,-73.89493,0.0,1.0,2.0,126.0,55
10150931.0,-73.98663,1.0,2.0,1.0,312.0,170
205268444.0,-73.93849,0.0,2.0,1.0,0.0,36
17820464.0,-73.97836,1.0,1.0,1.0,3.0,145
53281880.0,-73.9974,1.0,2.0,1.0,261.0,180
3726127.0,-73.93961,0.0,4.0,1.0,0.0,150
271321622.0,-73.98453,0.0,1.0,1.0,352.0,120
24740606.0,-73.91205,1.0,2.0,1.0,0.0,150
119669058.0,-73.95583,0.0,2.0,34.0,308.0,49
250115747.0,-73.9106,0.0,2.0,4.0,165.0,49
52661714.0,-73.98985,0.0,1.0,1.0,0.0,300
159027993.0,-73.81287,0.0,4.0,2.0,171.0,48
206714649.0,-73.79719,0.0,1.0,3.0,48.0,80
206229239.0,-73.76376,1.0,1.0,1.0,161.0,100
4555996.0,-73.94287,1.0,10.0,2.0,4.0,150
17853061.0,-73.98467,1.0,3.0,1.0,0.0,120
23027887.0,-73.95179,0.0,4.0,1.0,0.0,55
197516314.0,-74.13224,0.0,1.0,3.0,363.0,55
3207402.0,-73.96045,0.0,4.0,1.0,125.0,110
24467449.0,-73.94953,0.0,1.0,2.0,10.0,45
250515297.0,-73.91884,1.0,2.0,1.0,7.0,75
1549512.0,-73.96748,0.0,7.0,2.0,0.0,68
1354796.0,-73.95076,0.0,5.0,3.0,251.0,44
185495146.0,-73.91458,0.0,6.0,1.0,2.0,52
113558977.0,-73.86173,1.0,1.0,2.0,74.0,40
72923241.0,-73.98719,0.0,3.0,1.0,213.0,109
6706914.0,-73.95688,0.0,1.0,2.0,0.0,65
261187437.0,-74.00598,0.0,1.0,6.0,364.0,35
247185393.0,-73.94162,1.0,3.0,1.0,307.0,400
2596736.0,-73.99485,1.0,3.0,1.0,5.0,175
25077909.0,-73.92467,0.0,3.0,2.0,217.0,50
18066933.0,-73.94421,0.0,1.0,2.0,0.0,50
22507599.0,-73.95714,0.0,1.0,1.0,0.0,32
57648603.0,-73.98756,1.0,4.0,1.0,249.0,500
945407.0,-73.96477,1.0,3.0,1.0,0.0,120
118902541.0,-73.945,1.0,1.0,1.0,0.0,80
16904031.0,-73.98874,1.0,2.0,1.0,0.0,175
2019135.0,-73.92065,1.0,3.0,1.0,26.0,175
7098925.0,-73.99779,1.0,5.0,1.0,0.0,150
18625208.0,-73.95135,0.0,2.0,1.0,0.0,85
15715046.0,-74.00239,1.0,2.0,1.0,351.0,125
53710434.0,-73.93258,1.0,5.0,1.0,49.0,85
258599553.0,-73.97703,1.0,1.0,1.0,144.0,190
218481230.0,-73.97791,0.0,3.0,1.0,91.0,249
16638733.0,-73.94239,1.0,4.0,1.0,0.0,149
4831239.0,-73.92878,1.0,1.0,1.0,0.0,75
260425153.0,-73.9758,0.0,1.0,14.0,355.0,450
6088518.0,-73.98162,1.0,3.0,1.0,1.0,550
7603795.0,-73.92536,1.0,7.0,1.0,124.0,350
9864136.0,-73.91365,0.0,1.0,26.0,365.0,50
62014546.0,-73.94904,1.0,1.0,1.0,262.0,165
37218085.0,-73.96437,0.0,3.0,1.0,0.0,70
45033175.0,-73.99188,0.0,3.0,3.0,0.0,125
181092484.0,-73.98936,0.0,1.0,3.0,356.0,99
4106680.0,-73.98619,0.0,1.0,1.0,278.0,100
214464499.0,-74.00992,1.0,1.0,1.0,0.0,200
129317761.0,-73.94324,0.0,1.0,1.0,0.0,70
4045167.0,-73.99976,1.0,1.0,1.0,207.0,150
1159268.0,-73.99047,1.0,2.0,1.0,0.0,200
25753120.0,-73.94923,0.0,5.0,2.0,0.0,40
1610852.0,-74.00342,0.0,2.0,1.0,0.0,120
4242708.0,-74.00204,1.0,4.0,1.0,0.0,150
15835115.0,-73.95631,1.0,2.0,1.0,0.0,75
24260658.0,-73.93501,0.0,2.0,5.0,76.0,130
3008690.0,-73.90941,1.0,10.0,1.0,0.0,70
9149064.0,-73.98085,1.0,1.0,1.0,55.0,150
245886857.0,-73.94215,0.0,5.0,2.0,364.0,70
21186353.0,-73.98655,0.0,14.0,1.0,0.0,90
6439477.0,-73.94862,0.0,2.0,1.0,146.0,93
110629411.0,-73.9993,1.0,7.0,1.0,0.0,100
350553.0,-73.95191,1.0,5.0,2.0,0.0,150
137522531.0,-73.81019,1.0,6.0,7.0,174.0,298
270139900.0,-73.97746,1.0,4.0,1.0,344.0,307
17764574.0,-73.992,0.0,3.0,1.0,0.0,60
39288710.0,-73.93872,1.0,3.0,1.0,296.0,102
18049970.0,-73.92507,1.0,3.0,2.0,269.0,199
883283.0,-73.98274,1.0,2.0,1.0,0.0,350
34161028.0,-73.98319,0.0,3.0,3.0,16.0,116
29093058.0,-73.93794,0.0,1.0,2.0,173.0,140
40037773.0,-73.9781,0.0,3.0,1.0,0.0,90
4914270.0,-74.00163,1.0,4.0,1.0,0.0,175
267933377.0,-73.94571,0.0,2.0,1.0,89.0,100
70636634.0,-73.99506,1.0,15.0,1.0,0.0,220
